Category,Item Description,Qty,Retail Per Unit,Total Retail,Condition,Packaging,UPC,Manufacturer,Model
Home & Garden,Gooseneck Lazy Phone Holder for iPhone Smartphone,150,29.99,4498.5,New,Brown/White Box,B01KC15V1E,,
